object,group
"['Обустройство кустовой площадки (Куст 5)', 'ПНР кустовой площадки (Куст 5)', 'ПНР охранно-пожарной сигнализации. 2 этап (Куст 5)']",1
"['Обустройство кустовой площадки (Куст 5)', 'Сети связи (Куст 5)', 'Приобретение и монтаж оборудования видеонаблюдения (Куст 5)']",1
"['Обустройство кустовой площадки (Куст 5)', 'Сети связи (Куст 5)', 'Приобретение и монтаж оборудования передачи данных (Куст 5)']",1
"['Обустройство кустовой площадки (Куст 5)', 'Сети связи (Куст 5)', 'Приобретение и монтаж оборудования телефонной связи (Куст 5)']",1
"['Обустройство кустовой площадки (Куст 5)', 'Сети связи (Куст 5)', 'Приобретение и монтаж оборудования широкополосного беспроводного доступа (Куст 5)']",1
"['ОКС 1376П - Куст №77. Уровень 4', 'Обустройство куста', 'Сети охранной сигнализации (ОС)']",1
"['Обустройство кустовой площадки (Куст 57)', '1 подэтап (Куст 57)', 'Монтаж КИП и А (Куст 57)']",1
"['ОКС 1376П - Куст №81. Уровень 4', 'Обустройство куста', 'Площадочные нефтегазосборные сети, водовод системы поддержания пластового давления (ТК)']",1
"['ОКС 1376П - Куст №81. Уровень 4', 'Обустройство куста', 'Радиоканал передачи данных (СС)']",1
"['ОКС 1376П - Куст №81. Уровень 4', 'Обустройство куста', 'Сети контроля и автоматизации (КА)']",1
"['Обустройство кустовой площадки (Куст 45)', '5 подэтап (Куст 45)', 'Приобретение и монтаж охранно-пожарной сигнализации (Куст 45)']",1
"['ОКС 1376П - Куст №89. Уровень 4', 'Обустройство куста', 'Трансформаторная подстанция (ЭМ)']",1
"['ОКС 1376П - Куст №89. Уровень 4', 'Обустройство куста', 'Сети пожарной сигнализации (ПС)']",1
"['Обустройство кустовой площадки (Куст 45)', '1 подэтап (Куст 45)', 'Строительные работы основания подстанции трансформаторной 10/0,4кВ, площадки электрооборудования ЭЦН (Куст 7)']",1
"['ОКС 1376П - Куст №89. Уровень 4', 'Обустройство куста', 'Сети контроля и автоматизации (КА)']",1
"['Обустройство кустовой площадки (Куст 45)', '2 подэтап (Куст 45)', 'Монтаж и приобретение приборов и средств автоматизации (Куст 45)']",1
"['ОКС 1376П - Куст №89. Уровень 4', 'Обустройство куста', 'Радиоканал передачи данных (СС)']",1
"['ОКС 1376П - Куст №89. Уровень 4', 'Обустройство куста', 'Площадочные нефтегазосборные сети, водовод системы поддержания пластового давления (ППД) (ТК)']",1
"['Обустройство кустовой площадки (Куст 45)', '5 подэтап (Куст 45)', 'Выкидные трубопроводы (Куст 45)']",1
"['ОКС 1376П - Куст №89. Уровень 4', 'Нефтесборные сети', 'Нефтегазопровод (ЛТ) 219х8 888,6м т.вр. 88 - т.вр. 89']",1
"['Обустройство кустовой площадки (Куст 5)', '1 подэтап (Куст 5)', 'Приобретение и монтаж мачты прожекторной (Куст 5)']",1
"['Обустройство кустовой площадки (Куст 45)', 'ПНР кустовой площадки (Куст 45)', 'ПНР охранно-пожарной сигнализации. 1 этап (Куст 45)']",1
